 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 00.18 | 00.51 | 00.72 | 00.99 | 00.99 | 00.81 | 0.0078 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 00.15 | 00.58 | 000.9 | 00.99 | 00.99 | 00.99 | 00.98 | 00.71 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 0.094 | 00.45 | 00.87 | 00.99 | 00.99 | 00.99 | 00.99 | 00.79 | 00.31 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 00.09 | 00.26 | 00.84 | 00.99 | 00.99 | 00.99 | 00.99 | 00.78 | 00.32 | 0.0078 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 0.071 | 00.67 | 00.86 | 00.99 | 00.99 | 00.99 | 00.99 | 00.76 | 00.31 | 0.035 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 00.22 | 00.67 | 00.89 | 00.99 | 00.99 | 00.99 | 00.99 | 00.96 | 00.52 | 0.043 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 00.53 | 00.99 | 00.99 | 00.99 | 00.83 | 00.53 | 00.52 | 0.063 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here
 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | 000.0 | expected number here

